NodeA,NodeB,Weights
156,12804,1.0
156,8086,1.0
156,221,1.0
156,7107,1.0
156,9509,1.0
156,5093,1.0
156,4932,1.0
156,8064,1.0
156,6422,1.0
156,3975,1.0
157,10848,1.0
157,7212,1.0
157,58,1.0
157,10368,1.0
157,1804,1.0
157,6162,1.0
157,8289,1.0
157,11017,1.0
157,3320,0.0
157,4844,0.0
158,11502,1.0
158,4543,1.0
158,7879,1.0
158,116,1.0
158,8233,1.0
158,7006,1.0
158,7056,1.0
158,5717,0.0
158,190,0.0
158,3696,0.0
159,11328,1.0
159,4542,1.0
159,6880,1.0
159,7647,1.0
159,9374,1.0
159,3195,1.0
159,3750,1.0
159,8139,1.0
159,4959,0.0
159,480,0.0
160,5374,1.0
160,7444,1.0
160,9959,1.0
160,2507,1.0
160,7849,1.0
160,7755,1.0
160,9966,1.0
160,3470,0.0
160,657,0.0
160,1010,0.0
161,3987,1.0
161,7637,1.0
161,8559,1.0
161,8666,1.0
161,5838,1.0
161,563,1.0
161,8911,1.0
161,7098,1.0
161,6614,1.0
161,7116,1.0
162,6233,1.0
162,11976,1.0
162,7048,1.0
162,12971,1.0
162,5217,1.0
162,8645,1.0
162,8818,1.0
162,8233,1.0
162,10034,0.0
162,1119,0.0
163,8003,1.0
163,7324,1.0
163,2972,1.0
163,10504,1.0
163,134,1.0
163,9453,1.0
163,7810,1.0
163,7465,1.0
163,3369,0.0
163,5053,0.0
164,6588,1.0
164,4063,1.0
164,7910,1.0
164,7753,1.0
164,2743,1.0
164,5553,1.0
164,3920,1.0
164,6039,1.0
164,13176,1.0
164,472,0.0
165,8413,1.0
165,9798,1.0
165,7116,1.0
165,9738,1.0
165,1244,1.0
165,639,1.0
165,4047,1.0
165,8469,1.0
165,7667,1.0
165,4565,1.0
166,2274,1.0
166,11372,1.0
166,12126,1.0
166,13055,1.0
166,10615,1.0
166,6524,1.0
166,11535,1.0
166,6460,1.0
166,7055,1.0
166,7908,1.0
167,7810,1.0
167,2210,1.0
167,10504,1.0
167,5527,1.0
167,4186,1.0
167,91,1.0
167,2323,1.0
167,4445,0.0
167,3783,0.0
167,4655,0.0
168,3869,1.0
168,7232,1.0
168,11886,1.0
168,1973,1.0
168,5070,1.0
168,5900,1.0
168,2246,1.0
168,3139,1.0
168,9431,1.0
168,1775,1.0
169,7055,1.0
169,3026,1.0
169,10615,1.0
169,355,1.0
169,1455,1.0
169,2176,1.0
169,464,1.0
169,8703,1.0
169,8759,0.0
169,8674,0.0
170,2881,1.0
170,483,1.0
170,6172,1.0
170,1421,1.0
170,8132,1.0
170,2318,1.0
170,3369,1.0
170,2401,1.0
170,5816,0.0
170,3320,0.0
171,12588,1.0
171,375,1.0
171,2130,1.0
171,1465,1.0
171,11759,1.0
171,7897,1.0
171,10923,1.0
171,4794,1.0
171,4807,0.0
171,4182,0.0
172,6519,1.0
172,886,1.0
172,638,1.0
172,8971,1.0
172,10703,1.0
172,1713,1.0
172,2509,1.0
172,10606,1.0
172,452,1.0
172,7795,1.0
173,1153,1.0
173,1922,1.0
173,13159,1.0
173,1657,1.0
173,7107,1.0
173,8608,1.0
173,11977,1.0
173,7802,0.0
173,10137,0.0
173,7415,0.0
174,710,1.0
174,5144,1.0
174,2596,1.0
174,8575,1.0
174,6849,1.0
174,12512,1.0
174,1926,1.0
174,1958,1.0
174,197,0.0
174,5590,0.0
175,9727,1.0
175,12344,1.0
175,3209,1.0
175,3010,1.0
175,3844,1.0
175,5177,1.0
175,11094,1.0
175,5781,0.0
175,4849,0.0
175,5111,0.0
176,5781,1.0
176,10017,1.0
176,7842,1.0
176,2363,1.0
176,12569,1.0
176,3530,1.0
176,6024,1.0
176,8269,1.0
176,4326,0.0
176,9798,0.0
177,12282,1.0
177,9837,1.0
177,1886,1.0
177,3275,1.0
177,12029,1.0
177,5678,1.0
177,8185,1.0
177,8499,1.0
177,4697,1.0
177,10102,1.0
178,10644,1.0
178,6467,1.0
178,8079,1.0
178,4667,1.0
178,7123,1.0
178,2843,1.0
178,9293,1.0
178,6754,1.0
178,12343,1.0
178,10441,1.0
179,2476,1.0
179,7940,1.0
179,1906,1.0
179,1179,1.0
179,5132,1.0
179,8201,1.0
179,5363,1.0
179,553,1.0
179,8177,1.0
179,4770,0.0
180,1111,1.0
180,1580,1.0
180,2768,1.0
180,9230,1.0
180,408,1.0
180,7052,1.0
180,6226,1.0
180,1997,1.0
180,3016,0.0
180,4707,0.0
181,11743,1.0
181,3490,1.0
181,9297,1.0
181,12467,1.0
181,4453,1.0
181,12318,1.0
181,3862,1.0
181,1407,1.0
181,2871,1.0
181,868,1.0
182,10858,1.0
182,8789,1.0
182,6616,1.0
182,4222,1.0
182,387,1.0
182,12098,1.0
182,5885,1.0
182,12540,1.0
182,11089,0.0
182,7823,0.0
183,9920,1.0
183,3106,1.0
183,106,1.0
183,3829,1.0
183,12533,1.0
183,9619,1.0
183,7906,1.0
183,2731,1.0
183,1273,0.0
183,5907,0.0
184,12220,1.0
184,6935,1.0
184,6061,1.0
184,889,1.0
184,11105,1.0
184,2609,1.0
184,11106,1.0
184,4651,1.0
184,8585,0.0
184,8906,0.0
185,6943,1.0
185,12829,1.0
185,12517,1.0
185,2250,1.0
185,753,1.0
185,9736,1.0
185,1811,1.0
185,3850,1.0
185,4707,1.0
185,8580,1.0
186,2125,1.0
186,8996,1.0
186,5144,1.0
186,4853,1.0
186,5224,1.0
186,8160,1.0
186,9175,1.0
186,11106,1.0
186,6644,1.0
186,12661,0.0
187,3740,1.0
187,2540,1.0
187,3763,1.0
187,1503,1.0
187,5572,1.0
187,7299,1.0
187,6676,1.0
187,10656,1.0
187,8364,0.0
187,6760,0.0
188,6734,1.0
188,9091,1.0
188,2552,1.0
188,13065,1.0
188,13042,1.0
188,91,1.0
188,6034,1.0
188,5019,0.0
188,117,0.0
188,2694,0.0
189,3889,1.0
189,2762,1.0
189,8386,1.0
189,5874,1.0
189,11417,1.0
189,6887,1.0
189,1417,1.0
189,10608,1.0
189,9930,1.0
189,5730,1.0
190,10000,1.0
190,672,1.0
190,158,1.0
190,8732,1.0
190,6847,1.0
190,3363,1.0
190,9443,1.0
190,7056,1.0
190,1210,1.0
190,4543,1.0
191,8479,1.0
191,5568,1.0
191,4398,1.0
191,2094,1.0
191,9535,1.0
191,8601,1.0
191,3350,1.0
191,8098,1.0
191,5712,0.0
191,7865,0.0
192,11597,1.0
192,708,1.0
192,5176,1.0
192,3818,1.0
192,3290,1.0
192,6886,1.0
192,2183,1.0
192,9743,1.0
192,8967,0.0
192,4801,0.0
193,8388,1.0
193,2996,1.0
193,7043,1.0
193,6507,1.0
193,1307,1.0
193,4748,1.0
193,11927,1.0
193,3093,1.0
193,1683,0.0
193,373,0.0
194,3851,1.0
194,11977,1.0
194,8440,1.0
194,9159,1.0
194,5857,1.0
194,4852,1.0
194,8811,1.0
194,4979,1.0
194,12189,1.0
194,6525,1.0
195,12895,1.0
195,1972,1.0
195,372,1.0
195,12841,1.0
195,11255,1.0
195,6515,1.0
195,7332,1.0
195,6126,1.0
195,798,1.0
195,3100,1.0
196,9812,1.0
196,11739,1.0
196,5582,1.0
196,13137,1.0
196,10843,1.0
196,11318,1.0
196,4225,1.0
196,5629,1.0
196,5578,1.0
196,8643,1.0
197,1958,1.0
197,2705,1.0
197,12349,1.0
197,5144,1.0
197,1230,1.0
197,708,1.0
197,2171,1.0
197,2641,1.0
197,3760,0.0
197,7834,0.0
198,5363,1.0
198,11913,1.0
198,10210,1.0
198,13093,1.0
198,111,1.0
198,12649,1.0
198,1179,1.0
198,6806,1.0
198,10558,1.0
198,9633,0.0
199,11351,1.0
199,10875,1.0
199,7752,1.0
199,9720,1.0
199,4767,1.0
199,8696,1.0
199,4133,1.0
199,10620,1.0
199,737,0.0
199,8068,0.0
200,11316,1.0
200,9965,1.0
200,12044,1.0
200,2614,1.0
200,6804,1.0
200,4596,1.0
200,6935,1.0
200,8628,1.0
200,12562,1.0
200,12122,1.0
201,11904,1.0
201,3973,1.0
201,3314,1.0
201,4939,1.0
201,8482,1.0
201,4876,1.0
201,8606,1.0
201,2968,1.0
201,1064,0.0
201,5615,0.0
202,11600,1.0
202,9288,1.0
202,11160,1.0
202,6118,1.0
202,3491,1.0
202,5857,1.0
202,1368,1.0
202,7612,1.0
202,12891,1.0
202,2603,0.0
203,13205,1.0
203,6467,1.0
203,244,1.0
203,12724,1.0
203,12896,1.0
203,8543,1.0
203,1651,1.0
203,2706,0.0
203,3416,0.0
203,5434,0.0
204,6331,1.0
204,4181,1.0
204,12691,1.0
204,3112,1.0
204,10772,1.0
204,11304,1.0
204,3919,1.0
204,1672,1.0
204,8136,1.0
204,6910,1.0
205,3549,1.0
205,5731,1.0
205,4353,1.0
205,91,1.0
205,6422,1.0
205,92,1.0
205,4087,1.0
205,8364,1.0
205,4891,0.0
205,11056,0.0
206,8473,1.0
206,2916,1.0
206,4283,1.0
206,4185,1.0
206,6984,1.0
206,11492,1.0
206,6542,1.0
206,1059,1.0
206,5813,1.0
206,7921,0.0
207,11402,1.0
207,12594,1.0
207,7801,1.0
207,8390,1.0
207,7621,1.0
207,11874,1.0
207,349,1.0
207,3075,1.0
207,3523,1.0
207,8222,1.0
208,1787,1.0
208,939,1.0
208,8748,1.0
208,7514,1.0
208,8197,1.0
208,1300,1.0
208,3152,1.0
208,3954,1.0
208,1675,1.0
208,5354,0.0
209,3515,1.0
209,1769,1.0
209,5125,1.0
209,412,1.0
209,3945,1.0
209,2539,1.0
209,7792,1.0
209,9027,1.0
209,4651,1.0
209,5296,1.0
210,9619,1.0
210,10682,1.0
210,5144,1.0
210,23,1.0
210,549,1.0
210,1721,1.0
210,11278,1.0
210,10453,1.0
210,10088,1.0
210,2108,0.0
211,5777,1.0
211,13100,1.0
211,10177,1.0
211,763,1.0
211,8383,1.0
211,8401,1.0
211,3906,1.0
211,7625,1.0
211,4159,1.0
211,7889,1.0
212,719,1.0
212,8101,1.0
212,3154,1.0
212,1730,1.0
212,3256,1.0
212,5046,1.0
212,11047,1.0
212,11940,1.0
212,1293,0.0
212,7374,0.0
213,7112,1.0
213,9648,1.0
213,10683,1.0
213,1731,1.0
213,4182,1.0
213,7647,1.0
213,8690,1.0
213,8775,1.0
213,9375,1.0
213,3875,1.0
214,11005,1.0
214,681,1.0
214,11479,1.0
214,3029,1.0
214,3704,1.0
214,2333,1.0
214,9181,1.0
214,10616,1.0
214,5149,0.0
214,11691,0.0
215,7059,1.0
215,593,1.0
215,12935,1.0
215,4393,1.0
215,7665,1.0
215,3906,1.0
215,123,1.0
215,8588,1.0
215,7791,0.0
215,2544,0.0
216,4546,1.0
216,5023,1.0
216,351,1.0
216,4280,1.0
216,12300,1.0
216,10573,1.0
216,2637,1.0
216,10979,1.0
216,7656,1.0
216,7988,1.0
217,12172,1.0
217,9179,1.0
217,11641,1.0
217,11334,1.0
217,7816,1.0
217,897,1.0
217,1889,1.0
217,2871,1.0
217,4819,1.0
217,4353,1.0
218,10285,1.0
218,5361,1.0
218,2903,1.0
218,7372,1.0
218,1637,1.0
218,12434,1.0
218,12767,1.0
218,10938,1.0
218,12530,1.0
218,776,0.0
219,8136,1.0
219,6398,1.0
219,3254,1.0
219,1479,1.0
219,131,1.0
219,5109,1.0
219,6346,1.0
219,8400,1.0
219,11276,1.0
219,10754,1.0
220,7575,1.0
220,421,1.0
220,7470,1.0
220,5118,1.0
220,211,1.0
220,4507,1.0
220,6282,1.0
220,9644,1.0
220,11874,1.0
220,12340,1.0
221,156,1.0
221,8694,1.0
221,6422,1.0
221,852,1.0
221,267,1.0
221,6804,1.0
221,1624,1.0
221,4387,1.0
221,6872,0.0
221,5093,0.0
222,1076,1.0
222,2023,1.0
222,9460,1.0
222,9140,1.0
222,631,1.0
222,2246,1.0
222,483,1.0
222,10147,1.0
222,1143,1.0
222,3624,1.0
223,8495,1.0
223,11746,1.0
223,6810,1.0
223,9568,1.0
223,12817,1.0
223,4058,1.0
223,5252,1.0
223,2208,1.0
223,11586,1.0
223,12615,1.0
224,5461,1.0
224,6984,1.0
224,8841,1.0
224,511,1.0
224,5332,1.0
224,10285,1.0
224,11022,1.0
224,556,1.0
224,6328,0.0
224,7231,0.0
225,3243,1.0
225,677,1.0
225,4955,1.0
225,12163,1.0
225,2178,1.0
225,7887,1.0
225,3516,1.0
225,6920,1.0
225,10754,1.0
225,5905,0.0
226,5169,1.0
226,8165,1.0
226,419,1.0
226,8464,1.0
226,8467,1.0
226,3672,1.0
226,67,1.0
226,5787,1.0
226,1176,1.0
226,9779,0.0
227,5253,1.0
227,11018,1.0
227,5300,1.0
227,9473,1.0
227,798,1.0
227,2575,1.0
227,11446,1.0
227,4153,1.0
227,5990,0.0
227,11395,0.0
228,9941,1.0
228,3880,1.0
228,4936,1.0
228,10034,1.0
228,8970,1.0
228,7632,1.0
228,8369,1.0
228,6791,1.0
228,6130,1.0
228,675,1.0
229,309,1.0
229,6,1.0
229,8213,1.0
229,10077,1.0
229,8899,1.0
229,2220,1.0
229,1030,1.0
229,5625,1.0
229,9568,1.0
229,2916,0.0
230,2132,1.0
230,8020,1.0
230,1642,1.0
230,3222,1.0
230,12246,1.0
230,5632,1.0
230,1956,1.0
230,9441,1.0
230,11035,1.0
230,1421,0.0
231,2800,1.0
231,2604,1.0
231,3030,1.0
231,4240,1.0
231,11324,1.0
231,10024,1.0
231,9825,1.0
231,10603,1.0
231,2376,0.0
231,764,0.0
232,4021,1.0
232,4767,1.0
232,4531,1.0
232,11139,1.0
232,3911,1.0
232,2654,1.0
232,441,1.0
232,7237,1.0
232,1432,1.0
232,1375,0.0
233,4657,1.0
233,9906,1.0
233,6648,1.0
233,11480,1.0
233,2098,1.0
233,9903,1.0
233,1956,1.0
233,12634,1.0
233,4779,0.0
233,7852,0.0
234,8668,1.0
234,9346,1.0
234,10282,1.0
234,5866,1.0
234,6809,1.0
234,10185,1.0
234,4964,1.0
234,29,1.0
234,5293,1.0
234,8337,0.0
235,10733,1.0
235,8711,1.0
235,5278,1.0
235,4596,1.0
235,7032,1.0
235,8452,1.0
235,6609,1.0
235,6505,1.0
235,12510,1.0
235,7707,0.0
236,4047,1.0
236,2759,1.0
236,1261,1.0
236,4890,1.0
236,7372,1.0
236,12189,1.0
236,2903,1.0
236,1098,1.0
236,8464,0.0
236,6503,0.0
237,8522,1.0
237,6073,1.0
237,6243,1.0
237,951,1.0
237,8779,1.0
237,11624,1.0
237,3537,1.0
237,11930,1.0
237,1736,1.0
237,6850,0.0
238,4245,1.0
238,8315,1.0
238,9306,1.0
238,2743,1.0
238,7529,1.0
238,12611,1.0
238,9515,1.0
238,11238,0.0
238,6378,0.0
238,4185,0.0
239,6663,1.0
239,5279,1.0
239,4406,1.0
239,8978,1.0
239,3613,1.0
239,9055,1.0
239,4384,1.0
239,8463,1.0
239,1997,0.0
239,6243,0.0
240,9503,1.0
240,6111,1.0
240,7,1.0
240,2194,1.0
240,11805,1.0
240,3686,1.0
240,5562,1.0
240,2121,1.0
240,4570,1.0
240,3276,1.0
241,8722,1.0
241,2755,1.0
241,344,1.0
241,268,1.0
241,13001,1.0
241,6905,1.0
241,1290,1.0
241,1597,1.0
241,1332,1.0
241,7679,1.0
242,4636,1.0
242,3243,1.0
242,3366,1.0
242,2477,1.0
242,7887,1.0
242,9645,1.0
242,4555,1.0
242,10397,1.0
242,8343,1.0
242,4177,1.0
243,4440,1.0
243,10507,1.0
243,5107,1.0
243,3511,1.0
243,11784,1.0
243,2440,1.0
243,7962,1.0
243,9125,1.0
243,10468,0.0
243,6882,0.0
244,1889,1.0
244,10678,1.0
244,10599,1.0
244,2131,1.0
244,13205,1.0
244,10300,1.0
244,12747,1.0
244,7565,1.0
244,5715,0.0
244,4717,0.0
245,3655,1.0
245,7906,1.0
245,11591,1.0
245,6198,1.0
245,7923,1.0
245,8081,1.0
245,12666,1.0
245,9548,1.0
245,7215,1.0
245,6204,0.0
246,8910,1.0
246,4950,1.0
246,6874,1.0
246,3121,1.0
246,7124,1.0
246,3072,1.0
246,11275,1.0
246,10304,1.0
246,4659,1.0
246,6740,0.0
247,9328,1.0
247,4184,1.0
247,11489,1.0
247,7013,1.0
247,2582,1.0
247,9482,1.0
247,7320,1.0
247,5535,1.0
247,8115,0.0
247,816,0.0
248,11116,1.0
248,1495,1.0
248,643,1.0
248,9781,1.0
248,5514,1.0
248,3547,1.0
248,7041,1.0
248,8482,1.0
248,12015,0.0
248,5555,0.0
249,3119,1.0
249,11050,1.0
249,6678,1.0
249,9992,1.0
249,2098,1.0
249,7785,1.0
249,4162,1.0
249,2043,1.0
249,2683,1.0
249,4797,0.0
250,5130,1.0
250,1334,1.0
250,3266,1.0
250,8746,1.0
250,10113,1.0
250,10015,1.0
250,4919,1.0
250,3049,0.0
250,4663,0.0
250,11748,0.0
251,10079,1.0
251,11250,1.0
251,3096,1.0
251,11917,1.0
251,1744,1.0
251,4608,1.0
251,12401,1.0
251,5294,1.0
251,4332,0.0
251,3412,0.0
252,4008,1.0
252,12531,1.0
252,8527,1.0
252,2951,1.0
252,11128,1.0
252,6577,1.0
252,7216,1.0
252,7520,1.0
252,1417,1.0
252,2817,1.0
253,1822,1.0
253,1265,1.0
253,498,1.0
253,6734,1.0
253,3724,1.0
253,4523,1.0
253,7247,1.0
253,7324,1.0
253,10607,1.0
253,1158,0.0
254,4382,1.0
254,2489,1.0
254,10472,1.0
254,3878,1.0
254,12229,1.0
254,3860,1.0
254,2978,1.0
254,6786,1.0
254,7280,0.0
254,3266,0.0
255,1977,1.0
255,5163,1.0
255,8590,1.0
255,4068,1.0
255,3726,1.0
255,9909,1.0
255,7532,1.0
255,2139,1.0
255,1469,1.0
255,3639,1.0
256,8553,1.0
256,4124,1.0
256,3748,1.0
256,8519,1.0
256,2538,1.0
256,3751,1.0
256,1885,1.0
256,6299,1.0
256,3299,1.0
256,5502,0.0
257,9247,1.0
257,907,1.0
257,4786,1.0
257,1091,1.0
257,12562,1.0
257,12891,1.0
257,4946,1.0
257,6049,0.0
257,7985,0.0
257,439,0.0
258,5150,1.0
258,7539,1.0
258,4072,1.0
258,783,1.0
258,2379,1.0
258,4537,1.0
258,5320,1.0
258,5595,1.0
258,1497,1.0
258,8079,0.0
259,3603,1.0
259,6139,1.0
259,5915,1.0
259,7185,1.0
259,7001,1.0
259,327,1.0
259,1175,1.0
259,2616,1.0
259,560,0.0
259,5299,0.0
260,2450,1.0
260,3050,1.0
260,3414,1.0
260,10298,1.0
260,40,1.0
260,8612,1.0
260,6373,1.0
260,703,1.0
260,2189,1.0
260,5829,0.0
261,1516,1.0
261,5594,1.0
261,6362,1.0
261,8669,1.0
261,8925,1.0
261,7800,1.0
261,8115,1.0
261,10186,1.0
261,6599,1.0
261,4636,0.0
262,5906,1.0
262,12282,1.0
262,9542,1.0
262,1131,1.0
262,6722,1.0
262,2808,1.0
262,3078,1.0
262,12634,1.0
262,9763,1.0
262,4917,1.0
263,4538,1.0
263,7203,1.0
263,5909,1.0
263,9516,1.0
263,11383,1.0
263,1820,1.0
263,11106,1.0
263,6370,1.0
263,2356,1.0
263,8364,0.0
264,11671,1.0
264,11369,1.0
264,2422,1.0
264,5885,1.0
264,11747,1.0
264,10693,1.0
264,11304,1.0
264,4025,1.0
264,13166,1.0
264,12681,1.0
265,5273,1.0
265,11860,1.0
265,3847,1.0
265,5745,1.0
265,8477,1.0
265,7720,1.0
265,1494,1.0
265,4875,1.0
265,5098,1.0
265,9649,1.0
266,8841,1.0
266,1949,1.0
266,4123,1.0
266,7836,1.0
266,8414,1.0
266,11087,1.0
266,9567,1.0
266,2056,1.0
266,6920,0.0
266,12332,0.0
267,2338,1.0
267,3016,1.0
267,5227,1.0
267,1511,1.0
267,5812,1.0
267,5721,1.0
267,6422,1.0
267,4353,1.0
267,8364,1.0
267,7279,0.0
268,10482,1.0
268,3645,1.0
268,4778,1.0
268,2273,1.0
268,8722,1.0
268,1560,1.0
268,1290,1.0
268,1332,1.0
268,5747,0.0
268,6059,0.0
269,6524,1.0
269,6630,1.0
269,2731,1.0
269,6039,1.0
269,3916,1.0
269,1765,1.0
269,12899,1.0
269,12467,1.0
269,3359,1.0
269,10770,1.0
270,9833,1.0
270,10738,1.0
270,2405,1.0
270,4988,1.0
270,6061,1.0
270,12961,1.0
270,11106,1.0
270,2194,1.0
270,10958,0.0
270,2639,0.0
271,13068,1.0
271,3301,1.0
271,1009,1.0
271,8491,1.0
271,7751,1.0
271,5945,1.0
271,10116,1.0
271,13020,1.0
271,5390,1.0
271,1889,1.0
272,8637,1.0
272,8364,1.0
272,12061,1.0
272,2332,1.0
272,7252,1.0
272,3470,1.0
272,2288,1.0
272,10420,1.0
272,7444,0.0
272,7748,0.0
273,7654,1.0
273,5652,1.0
273,9285,1.0
273,12372,1.0
273,5011,1.0
273,13118,1.0
273,590,1.0
273,9943,1.0
273,11865,1.0
273,236,1.0
274,6621,1.0
274,9717,1.0
274,366,1.0
274,8736,1.0
274,2366,1.0
274,3975,1.0
274,6403,1.0
274,4113,0.0
274,11131,0.0
274,2499,0.0
275,12743,1.0
275,6676,1.0
275,1414,1.0
275,402,1.0
275,2907,1.0
275,7879,1.0
275,12080,1.0
275,7328,1.0
275,10331,1.0
275,5652,0.0
276,5199,1.0
276,9568,1.0
276,223,1.0
276,8495,1.0
276,10029,1.0
276,9735,1.0
276,3582,1.0
276,12817,1.0
276,9015,0.0
276,959,0.0
277,8332,1.0
277,8426,1.0
277,5696,1.0
277,6057,1.0
277,11680,1.0
277,8021,1.0
277,7929,1.0
277,12621,1.0
277,3755,0.0
277,9862,0.0
278,7317,1.0
278,6485,1.0
278,10782,1.0
278,298,1.0
278,4156,1.0
278,12445,1.0
278,2597,1.0
278,10532,1.0
278,7175,1.0
278,8200,1.0
279,6247,1.0
279,10320,1.0
279,12783,1.0
279,6226,1.0
279,6562,1.0
279,6192,1.0
279,12468,1.0
279,9456,1.0
279,7134,1.0
279,11598,0.0
280,10833,1.0
280,7796,1.0
280,9481,1.0
280,2751,1.0
280,4350,1.0
280,10300,1.0
280,12985,1.0
280,5761,1.0
280,12747,1.0
280,8516,0.0
281,5122,1.0
281,4822,1.0
281,9108,1.0
281,10268,1.0
281,10231,1.0
281,8125,1.0
281,6374,1.0
281,1553,0.0
281,11367,0.0
281,8812,0.0
282,9302,1.0
282,11469,1.0
282,1002,1.0
282,704,1.0
282,3023,1.0
282,2429,1.0
282,3761,1.0
282,9375,1.0
282,8123,1.0
282,7697,0.0
283,13202,1.0
283,6552,1.0
283,12351,1.0
283,3347,1.0
283,9940,1.0
283,12894,1.0
283,1989,1.0
283,398,1.0
283,6694,0.0
283,4739,0.0
284,9950,1.0
284,9647,1.0
284,2107,1.0
284,7650,1.0
284,528,1.0
284,5032,1.0
284,7139,1.0
284,5249,1.0
284,3045,1.0
284,11325,0.0
285,13121,1.0
285,5919,1.0
285,12150,1.0
285,8701,1.0
285,12186,1.0
285,4986,1.0
285,7886,1.0
285,805,1.0
285,8773,1.0
285,13210,1.0
286,9346,1.0
286,11002,1.0
286,5532,1.0
286,234,1.0
286,12902,1.0
286,7657,1.0
286,6422,1.0
286,9864,1.0
286,6676,0.0
286,8785,0.0
287,9214,1.0
287,3062,1.0
287,6496,1.0
287,10197,1.0
287,2572,1.0
287,8462,1.0
287,9789,1.0
287,596,1.0
287,9098,0.0
287,6614,0.0
288,562,1.0
288,3693,1.0
288,10751,1.0
288,9671,1.0
288,4602,1.0
288,1257,1.0
288,8649,1.0
288,10545,1.0
288,12716,1.0
288,4711,0.0
289,9619,1.0
289,4824,1.0
289,532,1.0
289,4435,1.0
289,1736,1.0
289,815,1.0
289,6588,1.0
289,7910,1.0
289,3537,0.0
289,2097,0.0
290,1917,1.0
290,11771,1.0
290,7545,1.0
290,504,1.0
290,9561,1.0
290,8652,1.0
290,8551,1.0
290,5141,1.0
290,6582,1.0
290,2505,1.0
291,3747,1.0
291,10282,1.0
291,920,1.0
291,5322,1.0
291,12807,1.0
291,8404,1.0
291,4050,1.0
291,10332,1.0
291,638,1.0
291,11506,1.0
292,6328,1.0
292,10072,1.0
292,7336,1.0
292,7505,1.0
292,3765,1.0
292,8378,1.0
292,12872,1.0
292,7647,1.0
292,7982,1.0
292,8486,0.0
293,2235,1.0
293,6174,1.0
293,8019,1.0
293,11908,1.0
293,12658,1.0
293,9236,1.0
293,5161,1.0
293,9262,1.0
293,1,1.0
293,2829,1.0
294,9832,1.0
294,6997,1.0
294,5662,1.0
294,50,1.0
294,12276,1.0
294,8368,1.0
294,11249,1.0
294,8482,0.0
294,8540,0.0
294,13110,0.0
295,6447,1.0
295,7617,1.0
295,7262,1.0
295,7969,1.0
295,4856,1.0
295,12672,1.0
295,8831,1.0
295,3549,1.0
295,5039,1.0
295,11126,0.0
296,12472,1.0
296,10983,1.0
296,6853,1.0
296,496,1.0
296,12968,1.0
296,1319,1.0
296,3849,1.0
296,13117,1.0
296,8042,1.0
296,2717,0.0
297,5421,1.0
297,6254,1.0
297,12581,1.0
297,10266,1.0
297,13155,1.0
297,6630,1.0
297,6333,1.0
297,4187,1.0
297,9437,1.0
297,6160,1.0
298,7910,1.0
298,2660,1.0
298,3294,1.0
298,10282,1.0
298,6530,1.0
298,12649,1.0
298,9017,1.0
298,9554,1.0
298,13029,1.0
298,7920,1.0
299,7156,1.0
299,4802,1.0
299,4636,1.0
299,6641,1.0
299,1511,1.0
299,6362,1.0
299,5637,1.0
299,4766,1.0
299,743,1.0
299,9241,1.0
300,8806,1.0
300,3295,1.0
300,3414,1.0
300,4606,1.0
300,10699,1.0
300,3095,1.0
300,8762,1.0
300,9346,1.0
300,7604,0.0
300,7670,0.0
301,12578,1.0
301,11595,1.0
301,10684,1.0
301,2459,1.0
301,3454,1.0
301,4737,1.0
301,4767,1.0
301,5109,1.0
301,755,1.0
301,10130,1.0
302,8240,1.0
302,8134,1.0
302,6488,1.0
302,7143,1.0
302,1354,1.0
302,12949,1.0
302,4630,1.0
302,13152,1.0
302,4539,1.0
302,13158,0.0
303,8585,1.0
303,1068,1.0
303,8145,1.0
303,9664,1.0
303,6583,1.0
303,5726,1.0
303,6786,1.0
303,6872,1.0
303,5815,1.0
303,11351,1.0
304,11193,1.0
304,6710,1.0
304,9296,1.0
304,4384,1.0
304,2163,1.0
304,10216,1.0
304,8933,1.0
304,9214,1.0
304,52,0.0
304,1483,0.0
305,12084,1.0
305,4813,1.0
305,5857,1.0
305,6232,1.0
305,2867,1.0
305,7900,1.0
305,12921,1.0
305,6407,1.0
305,7930,1.0
305,9679,1.0
306,6997,1.0
306,8041,1.0
306,5125,1.0
306,11114,1.0
306,4577,1.0
306,3113,1.0
306,8053,1.0
306,7971,1.0
306,12416,1.0
306,8970,0.0
307,9539,1.0
307,2538,1.0
307,4074,1.0
307,4959,1.0
307,58,1.0
307,3951,1.0
307,545,1.0
307,8855,1.0
307,12679,1.0
307,9477,0.0
308,5358,1.0
308,608,1.0
308,3062,1.0
308,6190,1.0
308,3207,1.0
308,45,1.0
308,7967,1.0
308,2942,1.0
308,4375,1.0
308,7904,1.0
309,6,1.0
309,6984,1.0
309,6093,1.0
309,7286,1.0
309,4961,1.0
309,229,1.0
309,4236,1.0
309,3579,1.0
309,10893,1.0
309,6492,0.0
310,947,1.0
310,8779,1.0
310,9247,1.0
310,8668,1.0
310,6850,1.0
310,1475,1.0
310,3364,1.0
310,4608,1.0
310,267,1.0
310,3398,1.0
311,5456,1.0
311,11707,1.0
311,13001,1.0
311,4420,1.0
311,6517,1.0
311,4853,1.0
311,1784,1.0
311,5378,1.0
311,10482,1.0
311,8776,1.0
312,8355,1.0
312,12360,1.0
312,9293,1.0
312,1396,1.0
312,181,1.0
312,10798,1.0
312,653,1.0
